MES;AÑO;FECHA_BL;NÚMERO_EMBARQUE;CÓDIGO_INCOTERMS;NÚMERO_CONTRATO;PROVEEDOR;PRODUCTO;BARRILES;COSTO_FOB;COSTO_FLETE;COSTO_SEGURO;COSTO_CIF;COSTO_CFR
6;2021;28/6/2021;2021064G16;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";GASOLINA RON 91;129991,52;10837688,25;162489,4;14419,03;11014596,68;11000177,65
6;2021;28/6/2021;2021071L16;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;42516,35;1896121,68;290386,67;2866,07;2189374,42;2186508,35
6;2021;29/6/2021;;0;;;JET FUEL;40108,93;3211642,43;50136,16;4275,54;3266054,13;3261778,59
6;2021;30/6/2021;2021066D17;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;267609,54;21325198,59;334511,93;28391,55;21688102,07;21659710,52
7;2021;1/7/2021;2021074L17;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;42468,69;1991127,23;290061,15;2990,18;2284178,56;2281188,38
7;2021;5/7/2021;2021083L20;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;12325,19;579770,87;84181,05;870,31;664822,23;663951,92
7;2021;7/7/2021;2021073A04;2;CI-01-2021;GUNVOR.S.A;ASFALTO AC-30;35974,96;2416688,11;267653,7;3518,64;2687860,45;2684341,81
7;2021;9/7/2021;2021069T03;7;CE-02-2021;PUMA ENERGY;AV-GAS;937,21;114618,97;44873,61;209,06;159701,64;159492,58
7;2021;12/7/2021;2021072G17;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";GASOLINA RON 91;149974,31;12826564,12;203965,03;17080,42;13047609,57;13030529,15
7;2021;14/7/2021;;0;;;GASOLINA RON 95;150332,55;13065291,37;204452,27;17393,98;13287137,62;13269743,64
7;2021;14/7/2021;2021077L18;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62930,4;2946451,5;429814,63;4425,61;3380691,74;3376266,13
7;2021;15/7/2021;2021070D18;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;261151,19;20861817,67;355165,62;27811,22;21244794,51;21216983,29
7;2021;16/7/2021;;0;;;JET FUEL;50247,4;4043477,38;68336,47;5389,77;4117203,62;4111813,85
7;2021;21/7/2021;2021076S02;3;CI-03-2021;LATIN AMERICA MANUFACTURERS REPRESENTATIVE (LAMAR);ETIL MERCAPTANO;14,28571429;26887,23;904,34;36,43;27828;27791,57
7;2021;23/7/2021;2021080L19;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;30191,42;1402987,1;206207,39;2109,32;1611303,81;1609194,49
7;2021;28/7/2021;2021085L21;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;72616,94;3415842,23;495973,7;5127,6;3916943,54;3911815,93
8;2021;1/8/2021;2021079D19;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;258395,98;20464490;364338,33;27302,43;20856130,76;20828828,33
8;2021;2/8/2021;;0;;;JET FUEL;50181,88;3979453,42;70756,45;5309,02;4055518,89;4050209,87
8;2021;3/8/2021;;0;;;GASOLINA RON 95;132561,89;11589120,11;186912,26;15436,02;11791468,39;11776032,37
8;2021;5/8/2021;;0;;;GASOLINA RON 95;120333,89;10333194,22;138383,97;13726,14;10485304,33;10471578,19
8;2021;5/8/2021;2021075G18;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";GASOLINA RON 91;151763,25;13057715,57;213986,18;17396,55;13289098,3;13271701,75
8;2021;8/8/2021;2021087L22;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;43754,53;2041544,02;298843,44;3067,78;2343455,24;2340387,46
8;2021;13/8/2021;2021091L23;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;37232,29;1813109,78;254296,54;2709,06;2070116,38;2067406,32
8;2021;15/8/2021;2021082D20;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;250336,99;18941160,67;300404,39;25221,84;19266786,9;19241565,06
8;2021;15/8/2021;;0;;;JET FUEL;49855,96;3799248,41;59827,15;5058,48;3864134,04;3859075,56
8;2021;17/8/2021;2021081T04;7;CE-02-2021;PUMA ENERGY;AV-GAS;933,29;104504,29;44685,93;195,56;149385,78;149190,22
8;2021;18/8/2021;2021084G19;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";GASOLINA RON 91;160184,89;12665398,21;192221,87;16853,77;12874473,85;12857620,08
8;2021;19/8/2021;2021078A05;2;CI-01-2021;GUNVOR.S.A;ASFALTO AC-30;36211,9;2302323,46;269416,54;3371,04;2575111,04;2571740
8;2021;19/8/2021;;0;;;GASOLINA RON 95;139923,2;11257097,25;167908,7;14975,9;11439981,85;11425005,95
8;2021;20/8/2021;;0;CI-06-2020;;MTBE;18237,58;1506124,23;125109,8;2138,22;1633372,25;1631234,03
8;2021;25/8/2021;2021093L24;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62654,97;3007872,65;427933,45;4503,65;3440309,75;3435806,1
8;2021;26/8/2021;;0;;;GASOLINA RON 95;121258;10848856,25;139446,7;14403,47;11002706,42;10988302,95
8;2021;27/8/2021;2021086F01;3;CI-04-2021;VITOL Inc;FUEL OIL 3% S;99299,53;6277731,55;276052,69;8590,7;6562374,94;6553784,24
8;2021;27/8/2021;2021089D21;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;260987,49;20850454,06;313184,09;27741,3;21191379,45;21163638,15
8;2021;27/8/2021;;0;;;JET FUEL;50039,32;4015891,08;60047,18;5342,74;4081281;4075938,26
8;2021;28/8/2021;2021106S03;3;CI-03-2021;LATIN AMERICA MANUFACTURERS REPRESENTATIVE (LAMAR);ETIL MERCAPTANO;28,57;47903,21;12857,14;79,64;60839,99;60760,35
8;2021;28/8/2021;2021094L25;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62622,23;3037975,09;427709,83;4542,82;3470227,74;3465684,92
8;2021;29/8/2021;2021095G01;4;CI-05-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;186098;16165439,99;214012,7;21470,19;16400922,88;16379452,69
9;2021;4/9/2021;2021090G20;2;CI-04-2020;"VALERO MARKETING
AND SUPPLY CO.";GASOLINA RON 91;179711,38;15183246,11;206668,09;20173,1;15410087,3;15389914,2
9;2021;9/9/2021;2021096L26;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;31340,36;1637718,12;214054,65;2427,3;1854200,07;1851772,77
9;2021;16/9/2021;;0;;;JET FUEL;49934,48;4054389,2;57424,65;5389,77;4117203,62;4111813,85
9;2021;16/9/2021;2021099L26;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62557,67;3518000,45;427268,89;5171,45;3950440,79;3945269,34
9;2021;17/9/2021;2021092D01;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;249890,87;20929608,79;287374,5;27811,22;21244794,51;21216983,29
9;2021;21/9/2021;2021088A06;2;CI-01-2021;GUNVOR.S.A;ASFALTO AC-30;11845,03;743655,09;88127;1090;832872,09;831782,09
9;2021;23/9/2021;2021098D02;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;250307,23;21711165,62;287853,31;28836,31;22027855,24;21999018,93
9;2021;23/9/2021;;0;;;JET FUEL;50138,53;4362597,66;57659,31;5794,07;4426051,04;4420256,97
9;2021;25/9/2021;2021100G02;4;CI-05-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;176379,18;15179484,31;202836,06;20163,15;15402483,52;15382320,37
9;2021;25/9/2021;;0;;;GASOLINA RON 95;130010,48;11527464,5;149512,05;15306,18;11692282,73;11676976,55
9;2021;25/9/2021;2021097T05;7;CE-02-2021;PUMA ENERGY;AV-GAS;943,73;110844,31;45185,79;204,52;156234,62;156030,1
9;2021;26/9/2021;2021102L28;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62869,64;3875662,82;429399,64;5643,08;4310705,54;4305062,46
10;2021;4/10/2021;2021107L29;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;24572,61;1546891,03;167830,93;2247,66;1716969,62;1714721,96
10;2021;7/10/2021;2021103D03;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;250398,95;23690762,87;300478,74;31447,72;24022689,33;23991241,61
10;2021;7/10/2021;;0;;;JET FUEL;49993,38;4751932,25;59992,06;6307,47;4818231,78;4811924,31
10;2021;8/10/2021;2021105G03;4;CI-05-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;135013,18;12439445,55;162015,82;16518;12617979,37;12601461,37
10;2021;8/10/2021;;0;;;GASOLINA RON 95;176995,89;16768421,76;212395,07;22258,45;17003075,28;16980816,83
10;2021;10/10/2021;2021104F02;3;CI-04-2021;VITOL Inc;FUEL OIL 3% S;99592,61;7250696,2;397374,51;9605,07;7657675,78;7648070,71
10;2021;11/10/2021;2021110L30;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;36379,8;2259408,53;248474,03;3287,33;2511169,89;2507882,56
10;2021;13/10/2021;2021113L31;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62366,6;3824082,86;425963,88;5570,96;4255617,7;4250046,74
10;2021;18/10/2021;;0;;;JET FUEL;50168,02;4952363,73;60201,62;6570,47;5019135,82;5012565,35
10;2021;22/10/2021;2021108D04;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;258204,37;25477078,93;309845,24;33801,5;25820725,67;25786924,17
10;2021;27/10/2021;2021111D05;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;150273,14;29893284,4;369110,58;39667,95;30302062,93;30262394,98
10;2021;27/10/2021;2021116L32;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;73810,99;3609477,08;351302,48;4320;3965099,56;3960779,56
10;2021;29/10/2021;;0;;;DIESEL 0.0015%S;157319,01;;;;;0
10;2021;29/10/2021;2021112T06;7;CE-02-2021;PUMA ENERGY;AV-GAS;937,32;120633,22;44878,88;216,95;165729,05;165512,1
10;2021;31/10/2021;2021109G04;4;CI-05-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;174998,83;16629785,66;220498,52;22087,35;16872371,53;16850284,18
10;2021;31/10/2021;;0;;;GASOLINA RON 95;135031,98;13183439,85;170140,29;17569,88;13371150,02;13353580,14
10;2021;31/10/2021;2021117L33;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;40911,99;2470946,6;279428,89;3605,2;2753980,69;2750375,49
11;2021;3/11/2021;2021118L34;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;33247,34;2008014,02;227079,33;2929,76;2238023,11;2235093,35
11;2021;5/11/2021;2021124S04;2;CE-03-2021;VITOL Inc;ASFALTO AC-30;15947,41;1441832,51;118648,73;2045,48;1562526,72;1560481,24
11;2021;7/11/2021;;0;;;JET FUEL;104909,49;10032479,77;175198,85;13380,23;10221058,85;10207678,62
11;2021;8/11/2021;2021114G05;4;CI-05-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;188015,69;16997922,46;313986,2;22692,45;17334601,11;17311908,66
11;2021;8/11/2021;;0;;;GASOLINA RON 95;124001,89;11533531,85;207083,16;15529,73;11756144,74;11740615,01
11;2021;8/11/2021;2021115D06;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;207197,92;19631477,05;346020,53;26186,5;20003684,08;19977497,58
11;2021;10/11/2021;2021121L35;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;30253,54;1807763,93;206631,68;2640,47;2017036,08;2014395,61
11;2021;12/11/2021;2021101A07;2;CI-01-2021;GUNVOR.S.A;ASFALTO AC-30;41748,85;3083256,89;310611,44;4448,68;3398317,01;3393868,33
11;2021;18/11/2021;;0;;;JET FUEL;69932,04;6403940,98;116786,5;8547,37;6529274,85;6520727,48
11;2021;19/11/2021;2021120D07;2;CI-05-2021;"VALERO MARKETING
AND SUPPLY CO.";DIESEL 0.0015%S;241481,71;21734751,45;403274,46;29018,52;22167044,43;22138025,91
11;2021;22/11/2021;2021119G06;4;CI-05-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;153998,48;13528911,54;257177,46;18070,81;13804159,81;13786089
11;2021;22/11/2021;;0;;;GASOLINA RON 95;156014,71;14112301,54;260544,57;18835,51;14391681,62;14372846,11
11;2021;23/11/2021;2021126L36;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;73157,98;3574205,59;499669;5340,03;4079214,62;4073874,59
11;2021;25/11/2021;2021130L37;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;15124,11;761640,62;103297,67;1133,76;866072,05;864938,29
11;2021;27/11/2021;2021122G01;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;177010,95;15407883,45;309769,16;20602,7;15738255,31;15717652,61
11;2021;27/11/2021;;0;;;GASOLINA RON 95;135000,45;12091288,84;236250,79;16255,31;12343794,94;12327539,63
12;2021;1/12/2021;;0;;;JET FUEL;109818,16;9163908,68;192181,78;12263,96;9368354,42;9356090,46
12;2021;1/12/2021;2021127F03;3;CI-04-2021;VITOL Inc;FUEL OIL 3% S;120290,27;6844439,43;555741,05;9700,16;7409880,64;7400180,48
12;2021;2/12/2021;2021123D01;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;207017,43;16849013,43;362280,5;22560,56;17233854,49;17211293,93
12;2021;6/12/2021;2021125T07;7;CE-02-2021;PUMA ENERGY;AV-GAS;942,24;108335,92;45114,45;201,14;153651,51;153450,37
12;2021;7/12/2021;2021128G02;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;139839,39;11573226,22;244718,93;15490,96;11833436,11;11817945,15
12;2021;7/12/2021;;0;;;GASOLINA RON 95;159696,27;13619033,01;279468,47;18172,61;13916674,09;13898501,48
12;2021;7/12/2021;2021132L38;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;35035,15;1518215,65;239290,04;2303,74;1759809,43;1757505,69
12;2021;10/12/2021;2021129D02;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;303944,06;26123885,96;531902,11;34940,41;26690728,48;26655788,07
12;2021;10/12/2021;2021135L39;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62634,26;2832959,11;427792;4274,19;3265025,3;3260751,11
12;2021;16/12/2021;2021131A08;2;CI-01-2021;GUNVOR.S.A;ASFALTO AC-30;18612,12;1363494,61;138474,17;1967,78;1503936,56;1501968,78
12;2021;19/12/2021;2021134G03;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;151051,07;12417987,01;264339,37;16623,99;12698950,37;12682326,38
12;2021;19/12/2021;;0;;;GASOLINA RON 95;161034,09;13644756,37;281814,91;18232,04;13944803,32;13926571,28
12;2021;20/12/2021;2021133D03;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;200050,69;16545635,92;350088,71;22146,92;16917871,55;16895724,63
12;2021;20/12/2021;;0;;;JET FUEL;100276,6;8760257,87;175181,78;11734,86;8947174,51;8935439,65
12;2021;20/12/2021;2021136L40;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;30919,44;1348025,22;211179,78;2043,81;1561248,81;1559205
12;2021;25/12/2021;2021137L41;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;52448,56;2405463,58;358226,67;3622,65;2767312,9;2763690,25
12;2022;30/12/2021;2022005L42;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;64071,67;3147480,23;437609,51;4699,34;3589789,08;3585089,74
12;2022;30/12/2021;2022001D04;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;234990,89;21231283,59;411234,06;28369,01;21670886,66;21642517,65
12;2022;30/12/2021;;0;;;JET FUEL;63391,22;5863610,43;110934,64;7831,34;5982376,41;5974545,07
12;2022;31/12/2021;2022002G04;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;150022,76;13237492,86;274541,65;17711,57;13529746,08;13512034,51
12;2022;31/12/2021;;0;;;GASOLINA RON 95;149736,54;13589573,88;274017,87;18173,08;13881764,83;13863591,75
1;2022;4/1/2022;2022006L43;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;31961,53;1589417,08;218297,25;2369,55;1810083,88;1807714,33
1;2022;12/1/2022;2022003A09;2;CI-07-2021;GUNVOR.S.A;ASFALTO AC-30;42448,31;2997244,57;315815,43;4342,37;3317402,37;3313060
1;2022;13/1/2022;2022007D05;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;231575,98;22568963,62;423784,01;30138,89;23022886,52;22992747,63
1;2022;15/1/2022;2022008L44;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;74648,27;3900128,56;509847,69;5780,6;4415756,85;4409976,25
1;2022;16/1/2022;;0;;;JET FUEL;70144,07;7085131,83;128363,65;9455,45;7222950,93;7213495,48
1;2022;19/1/2022;2022009G05;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;150020,48;14522440,33;274537,48;19395,88;14816373,69;14796977,81
1;2022;19/1/2022;;0;;;GASOLINA RON 95;150024,51;14900892,21;274544,85;19891,95;15195329,01;15175437,06
1;2022;20/1/2022;2022004T08;7;CE-02-2021;PUMA ENERGY;AV-GAS;947,59;121427,66;45370,61;218,64;167016,91;166798,27
1;2022;20/1/2022;2022011D06;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;240269,72;25366294,65;439693,59;33826,49;25839814,73;25805988,24
1;2022;23/1/2022;;0;;;JET FUEL;60159,61;6428884,79;110092,08;8571,29;6547548,16;6538976,87
1;2022;24/1/2022;2022010L45;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;43304,4;2188336,71;295769,05;3256,17;2487361,93;2484105,76
1;2022;25/1/2022;2022013G06;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;150010,74;15024449,87;274519,65;20053,89;15319023,41;15298969,52
1;2022;25/1/2022;;0;;;GASOLINA RON 95;156006,53;16018099,64;285491,95;21356,37;16324947,96;16303591,59
1;2022;29/1/2022;2022020L47;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;21936,62;1230198,09;149827,12;1808,94;1381834,15;1380025,21
2;2022;2/2/2022;2022014D07;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;232688,5;25691461,68;379282,26;34173,53;26104917,47;26070743,94
2;2022;2/2/2022;;0;;;JET FUEL;63017,33;7100755,14;102718,25;9442,31;7212915,7;7203473,39
2;2022;3/2/2022;2022015T09;7;CE-02-2021;PUMA ENERGY;AV-GAS;944,32;130340,5;45214,04;230,12;175784,66;175554,54
2;2022;3/2/2022;2022019L46;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;62392,16;3559482,83;426138,45;5224,35;3990845,63;3985621,28
2;2022;9/2/2022;2022021L48;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;43122,84;2292150,95;294529;3390,62;2590070,57;2586679,95
2;2022;10/2/2022;2022017G07;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;139985,79;14888956,38;228176,84;19815,54;15136948,76;15117133,22
2;2022;10/2/2022;;0;;;GASOLINA RON 95;167016,72;18184861,31;272237,25;24135,81;18481234,37;18457098,56
2;2022;11/2/2022;;0;;;JET FUEL;70007,58;8011567,85;114112,36;10651,14;8136331,35;8125680,21
2;2022;14/2/2022;2022018D08;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;230206,67;26046336,15;375236,87;34633,4;26456206,42;26421573,02
2;2022;16/2/2022;2022012A10;2;CI-07-2021;GUNVOR.S.A;ASFALTO AC-30;43036,88;3452248,73;320194,39;4944,92;3777388,04;3772443,12
2;2022;17/2/2022;2022016F04;3;CI-04-2021;VITOL Inc;FUEL OIL 3% S;119549,01;9468946,67;667083,48;13286,31;10149316,46;10136030,15
2;2022;19/2/2022;;0;;;JET FUEL;58891,34;6541627,67;95992,89;8700,59;6646321,15;6637620,56
2;2022;21/2/2022;2022028L49;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;63540,74;3812246,73;433983,26;5565,95;4251795,94;4246229,99
2;2022;22/2/2022;2022022G08;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;149992,81;15939946,21;244488,28;21214,56;16205649,05;16184434,49
2;2022;22/2/2022;;0;;;GASOLINA RON 95;150045,08;16323614,62;244573,48;21717,47;16589905,57;16568188,1
2;2022;23/2/2022;2022023D09;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;240640,06;26291284,03;392243,3;34976,77;26718504,1;26683527,33
2;2022;24/2/2022;2022024T10;7;CE-02-2021;PUMA ENERGY;AV-GAS;939,58;141491,33;44987,09;244,44;186722,86;186478,42
2;2022;26/2/2022;2022030L01;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;42935,21;2582201,57;293247,48;3769,14;2879218,19;2875449,05
3;2022;3/3/2022;;0;;;JET FUEL;59024,74;8812169,42;152283,83;11750,61;8976203,86;8964453,25
3;2022;3/3/2022;2022027D10;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;239671,54;37202151,01;618352,57;49575,12;37870078,7;37820503,58
3;2023;3/3/2022;2023031D08;4;CI-07-2022;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;220215,97;24687361,97;667254,39;31544,44;25386160,79;25354616,36
3;2023;3/3/2022;;0;;;JET FUEL;85206,3;10647329,32;258175,09;13567,87;10919072,27;10905504,41
3;2022;4/3/2022;2022026G09;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;150011,43;18259184,54;387029,49;24441,46;18670655,49;18646214,03
3;2022;4/3/2022;;0;;;GASOLINA RON 95;150050,86;18642112,08;387131,22;24943,4;19054186,7;19029243,3
3;2022;6/3/2022;2022036L03;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;24679,47;1696164,13;168560,86;2444,28;1867169,27;1864724,99
3;2022;8/3/2022;2022033L02;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;36370,59;2492797,78;248411,07;3593,18;2744802,03;2741208,85
3;2022;17/3/2022;2022031G10;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;159986,53;19509067,2;412765,25;26113,54;19947945,99;19921832,45
3;2022;17/3/2022;;0;;;GASOLINA RON 95;140030,22;17428432,28;361277,97;23386,24;17813096,49;17789710,25
3;2022;18/3/2022;;0;;;JET FUEL;60044,86;7998128,34;154915,74;10143,5;8163187,58;8153044,08
3;2022;19/3/2022;2022032D11;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;239785,72;32210662,48;618647,16;40843,93;32870153,57;32829309,64
3;2022;21/3/2022;2022040T11;7;CE-02-2021;PUMA ENERGY;AV-GAS;940,42;157792,34;45027,31;252,33;203071,98;202819,65
3;2022;21/3/2022;2022039L04;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;41569,06;2544573,71;283916,68;3707,58;2832197,97;2828490,39
3;2023;23/3/2022;2023040D10;4;CI-07-2022;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;193300,36;20313133,41;585700,09;26000,87;20924834,37;20898833,5
3;2023;23/3/2022;;0;;;JET FUEL;85069,88;9303294,31;257761,74;11895,2;9572951,24;9561056,05
3;2022;24/3/2022;;0;;;JET FUEL;59033,46;9526358,26;152306,33;12041,52;9690706,11;9678664,59
3;2022;24/3/2022;2022042L05;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;30241,07;1909553,3;206546,58;2632,7;2118732,58;2116099,88
3;2022;25/3/2022;2022029A01;2;CI-07-2021;GUNVOR.S.A;ASFALTO AC-30;41915,59;4021702,43;311851,99;5391,51;4338945,93;4333554,42
3;2022;26/3/2022;2022035D12;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;240718,24;36409322,24;621053,06;46070,6;37076445,9;37030375,3
3;2022;29/3/2022;2022034L06;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;63465,088;3887083,32;433466,55;5375,33;4325925,2;4320549,87
4;2022;1/4/2022;2022037G11;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;165027,9;20465903,33;458777,56;26033,02;20950713,91;20924680,89
4;2022;1/4/2022;;0;;;GASOLINA RON 95;135022,84;17085089,14;375363,5;21826,85;17482279,49;17460452,64
4;2022;3/4/2022;2022045L07;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;24906,75;1458274,36;170113,1;2025,93;1630413,39;1628387,46
4;2022;6/4/2022;;0;;;JET FUEL;60003,38;9255360;220212,4;11574,23;9487146,63;9475572,4
4;2022;6/4/2022;2022038D13;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;239887,64;33977380,44;880387,64;43367,6;34901135,68;34857768,08
4;2022;9/4/2022;2022055D16;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;309041,04;49140047,87;720065,62;62032,46;49922145,95;49860113,49
4;2022;13/4/2022;2022041F01;2;CI-01-2022;TRAFIGURA PTE LTD;FUEL OIL 3% S;123761,91;10930724,62;948016,23;14778,7;11893519,55;11878740,85
4;2022;14/4/2022;2022046L08;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;53397,46;3068022,18;364704,65;4270,76;3436997,59;3432726,83
4;2022;16/4/2022;2022044D14;2;CI-06-2021;MARATHON INTERNATIONAL PRODUCTS SUPPLY LLC;DIESEL 0.0015%S;317216,7;47800631,78;1164185,29;60918,6;49025735,67;48964817,07
4;2023;17/4/2022;2023052D12;4;CI-07-2022;EXXONMOBIL SALES AND SUPPLY, LLC;DIESEL 0.0015%S;222980,94;21912192,04;668942,82;28093,87;22609228,72;22581134,86
4;2023;17/4/2022;;0;;;JET FUEL;85275,25;8440203,14;255825,75;10818,99;8706847,88;8696028,89
4;2022;18/4/2022;2022043G12;4;CI-06-2021;EXXONMOBIL SALES AND SUPPLY, LLC;GASOLINA RON 91;169831,45;21398042,61;623281,42;27397,39;22048721,42;22021324,03
4;2022;18/4/2022;;0;;;GASOLINA RON 95;129652,54;16662437,12;475826,03;21505,68;17159768,83;17138263,15
4;2022;19/4/2022;2022047L09;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;60379,73;3470171,45;412393,56;4830,42;3887395,43;3882565,01
4;2022;20/4/2022;2022048T12;7;CE-02-2021;PUMA ENERGY;AV-GAS;941,16;156930,69;45062,74;251,31;202244,74;201993,43
4;2022;24/4/2022;2022049L10;3;CI-07-2020;CARIB LPG TRADING LTD.;LPG;49589,52;2730734,96;338696,41;3818,77;3073250,14;3069431,37
